,id,mean_income,year
1119,22013,45470,13
1120,22015,69013,13
1121,22017,60007,13
1122,22019,61697,13
1123,22021,55372,13
1124,22023,78557,13
1125,22025,52130,13
1126,22027,47506,13
1127,22029,43043,13
1128,22031,53754,13
1129,22033,69538,13
1130,22035,35859,13
1131,22037,60312,13
1132,22039,47889,13
1133,22041,46199,13
1134,22043,52751,13
1135,22045,62741,13
1136,22047,59897,13
1137,22049,49009,13
1138,22051,66868,13
1139,22053,55134,13
1140,22055,71992,13
1141,22057,66074,13
1142,22059,58772,13
1143,22061,54640,13
1144,22063,68673,13
1145,22065,36564,13
1146,22067,41753,13
1147,22069,53188,13
1148,22071,61211,13
1149,22073,56872,13
1150,22075,69564,13
1151,22077,58614,13
1152,22079,57093,13
1153,22081,56554,13
1154,22083,49593,13
1155,22085,53402,13
1156,22087,54443,13
1157,22089,73382,13
1158,22091,51366,13
1159,22093,69118,13
1160,22095,60671,13
1161,22097,50167,13
1162,22099,58681,13
1163,22101,54786,13
1164,22103,80394,13
1165,22105,56317,13
1166,22107,43632,13
1167,22109,65422,13
1168,22111,48293,13
1169,22113,59730,13
1170,22115,57368,13
1171,22117,45638,13
1172,22119,48824,13
1173,22121,65772,13
1174,22123,48445,13
1175,22125,75190,13
1176,22127,46461,13
1177,23001,58382,13
1178,23003,49053,13
1179,23005,77975,13
1180,23007,53461,13
1181,23009,61474,13
1182,23011,60108,13
1183,23013,63225,13
1184,23015,64155,13
1185,23017,51008,13
1186,23019,57355,13
1187,23021,48293,13
1188,23023,66427,13
1189,23025,50542,13
1190,23027,52724,13
1191,23029,47124,13
1192,23031,70238,13
1193,24001,53297,13
1194,24003,107405,13
1195,24005,86633,13
1196,24009,108304,13
1197,24011,67557,13
1198,24013,99179,13
1199,24015,79761,13
1200,24017,105877,13
1201,24019,62670,13
1202,24021,99911,13
1203,24023,60778,13
1204,24025,94465,13
1205,24027,132203,13
1206,24029,76655,13
1207,24031,132222,13
1208,24033,88867,13
1209,24035,103014,13
1210,24037,99529,13
1211,24039,50033,13
1212,24041,88215,13
1213,24043,68821,13
1214,24045,66109,13
1215,24047,78363,13
1216,24510,59484,13
1217,25001,80250,13
1218,25003,66877,13
1219,25005,72971,13
1220,25007,83982,13
1221,25009,90268,13
1222,25011,67397,13
1223,25013,65399,13
1224,25015,78022,13
1225,25017,110049,13
1226,25019,113798,13
1227,25021,115702,13
1228,25023,95099,13
1229,25025,78814,13
1230,25027,82259,13
1231,26001,48679,13
1232,26003,48564,13
1233,26005,63833,13
1234,26007,49534,13
1235,26009,57580,13
1236,26011,48650,13
1237,26013,48646,13
1238,26015,64787,13
1239,26017,56825,13
1240,26019,57171,13
1241,26021,59724,13
1242,26023,53518,13
1243,26025,56836,13
1244,26027,58045,13
1245,26029,63838,13
1246,26031,52189,13
1247,26033,52648,13
1248,26035,41987,13
1249,26037,73839,13
1250,26039,49624,13
1251,26041,51672,13
1252,26043,55951,13
1253,26045,64824,13
1254,26047,71028,13
1255,26049,55534,13
1256,26051,47560,13
1257,26053,45318,13
1258,26055,68384,13
1259,26057,51756,13
1260,26059,52346,13
1261,26061,49967,13
1262,26063,50996,13
1263,26065,62161,13
1264,26067,56197,13
1265,26069,48282,13
1266,26071,45656,13
1267,26073,51284,13
1268,26075,58365,13
1269,26077,63610,13
1270,26079,48457,13
1271,26081,67629,13
1272,26083,51415,13
1273,26085,38197,13
1274,26087,64003,13
1275,26089,74759,13
1276,26091,57679,13
1277,26093,85656,13
1278,26095,49130,13
1279,26097,50112,13
1280,26099,66735,13
1281,26101,53044,13
1282,26103,58015,13
1283,26105,53338,13
1284,26107,50905,13
1285,26109,49147,13
1286,26111,73032,13
1287,26113,50178,13
1288,26115,66063,13
1289,26117,49363,13
1290,26119,43270,13
1291,26121,52917,13
1292,26123,53398,13
1293,26125,89683,13
1294,26127,50095,13
1295,26129,45186,13
1296,26131,42976,13
1297,26133,46085,13
1298,26135,40991,13
1299,26137,59609,13
1300,26139,70918,13
1301,26141,48147,13
1302,26143,47535,13
1303,26145,55642,13
1304,26147,60492,13
1305,26149,53866,13
1306,26151,51159,13
1307,26153,47071,13
1308,26155,56925,13
1309,26157,52430,13
1310,26159,56250,13
1311,26161,81487,13
1312,26163,57369,13
1313,26165,51923,13
1314,27001,52391,13
1315,27003,82082,13
1316,27005,61360,13
1317,27007,56165,13
1318,27009,60374,13
1319,27011,57561,13
1320,27013,64267,13
1321,27015,62290,13
1322,27017,61423,13
1323,27019,103574,13
1324,27021,57721,13
1325,27023,60958,13
1326,27025,75524,13
1327,27027,63377,13
1328,27029,53736,13
1329,27031,67218,13
1330,27033,56577,13
1331,27035,61707,13
1332,27037,90140,13
1333,27039,78241,13
1334,27041,63960,13
1335,27043,56341,13
1336,27045,61786,13
1337,27047,58814,13
1338,27049,72339,13
1339,27051,61342,13
1340,27053,89707,13
1341,27055,63352,13
1342,27057,56999,13
1343,27059,68113,13
1344,27061,57546,13
1345,27063,63657,13
1346,27065,55530,13
1347,27067,65586,13
1348,27069,60389,13
1349,27071,56480,13
1350,27073,64078,13
1351,27075,60614,13
1352,27077,51410,13
1353,27079,69606,13
1354,27081,61738,13
1355,27083,64484,13
1356,27085,65730,13
1357,27087,51264,13
1358,27089,62246,13
