GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
0500000US13051,13051,"Chatham County, Georgia",34807,1394
0500000US13053,13053,"Chattahoochee County, Georgia",36895,31066
0500000US13055,13055,"Chattooga County, Georgia",22219,4350
0500000US13057,13057,"Cherokee County, Georgia",67347,11307
0500000US13059,13059,"Clarke County, Georgia",24395,1790
0500000US13061,13061,"Clay County, Georgia",14797,2962
0500000US13063,13063,"Clayton County, Georgia",41967,1102
0500000US13065,13065,"Clinch County, Georgia",12905,3941
0500000US13067,13067,"Cobb County, Georgia",50341,1665
0500000US13069,13069,"Coffee County, Georgia",23251,3529
0500000US13071,13071,"Colquitt County, Georgia",22201,1856
0500000US13073,13073,"Columbia County, Georgia",62171,7541
0500000US13075,13075,"Cook County, Georgia",26307,5915
0500000US13077,13077,"Coweta County, Georgia",40190,2946
0500000US13079,13079,"Crawford County, Georgia",28682,5972
0500000US13081,13081,"Crisp County, Georgia",17637,4191
0500000US13083,13083,"Dade County, Georgia",-,**
0500000US13085,13085,"Dawson County, Georgia",-,**
0500000US13087,13087,"Decatur County, Georgia",22021,3045
0500000US13089,13089,"DeKalb County, Georgia",42048,1032
0500000US13091,13091,"Dodge County, Georgia",26994,4539
0500000US13093,13093,"Dooly County, Georgia",22813,6812
0500000US13095,13095,"Dougherty County, Georgia",26399,1137
0500000US13097,13097,"Douglas County, Georgia",49904,3620
0500000US13099,13099,"Early County, Georgia",20277,2382
0500000US13103,13103,"Effingham County, Georgia",40513,9745
0500000US13105,13105,"Elbert County, Georgia",20120,3232
0500000US13107,13107,"Emanuel County, Georgia",23941,3762
0500000US13109,13109,"Evans County, Georgia",31389,5979
0500000US13111,13111,"Fannin County, Georgia",-,**
0500000US13113,13113,"Fayette County, Georgia",80639,5770
0500000US13115,13115,"Floyd County, Georgia",26090,4724
0500000US13117,13117,"Forsyth County, Georgia",74545,14193
0500000US13119,13119,"Franklin County, Georgia",23000,11770
0500000US13121,13121,"Fulton County, Georgia",36030,798
0500000US13125,13125,"Glascock County, Georgia",19514,6349
0500000US13127,13127,"Glynn County, Georgia",26347,2582
0500000US13129,13129,"Gordon County, Georgia",25995,3944
0500000US13131,13131,"Grady County, Georgia",19654,3622
0500000US13133,13133,"Greene County, Georgia",22827,4144
0500000US13135,13135,"Gwinnett County, Georgia",52203,1373
0500000US13137,13137,"Habersham County, Georgia",30000,11144
0500000US13139,13139,"Hall County, Georgia",33260,6093
0500000US13141,13141,"Hancock County, Georgia",22083,3780
0500000US13143,13143,"Haralson County, Georgia",32054,12041
0500000US13145,13145,"Harris County, Georgia",31464,6335
0500000US13147,13147,"Hart County, Georgia",24020,9559
0500000US13149,13149,"Heard County, Georgia",29650,14935
0500000US13151,13151,"Henry County, Georgia",58448,3252
0500000US13153,13153,"Houston County, Georgia",41191,2798
0500000US13155,13155,"Irwin County, Georgia",22332,15026
0500000US13157,13157,"Jackson County, Georgia",31625,13882
0500000US13159,13159,"Jasper County, Georgia",38393,8749
0500000US13161,13161,"Jeff Davis County, Georgia",20357,5860
0500000US13163,13163,"Jefferson County, Georgia",17467,2974
0500000US13165,13165,"Jenkins County, Georgia",19763,3192
0500000US13167,13167,"Johnson County, Georgia",16637,3024
0500000US13169,13169,"Jones County, Georgia",38529,7251
0500000US13171,13171,"Lamar County, Georgia",20448,5825
0500000US13173,13173,"Lanier County, Georgia",16422,7075
0500000US13175,13175,"Laurens County, Georgia",20954,2304
0500000US13177,13177,"Lee County, Georgia",51638,2176
0500000US13179,13179,"Liberty County, Georgia",40170,2327
0500000US13181,13181,"Lincoln County, Georgia",27500,3997
0500000US13183,13183,"Long County, Georgia",41222,15102
0500000US13185,13185,"Lowndes County, Georgia",24116,1341
0500000US13189,13189,"McDuffie County, Georgia",22130,2979
0500000US13191,13191,"McIntosh County, Georgia",27511,6756
0500000US13193,13193,"Macon County, Georgia",17660,4563
0500000US13195,13195,"Madison County, Georgia",30750,15183
0500000US13197,13197,"Marion County, Georgia",26210,6774
