GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
0500000US12119,12119,"Sumter County, Florida",28617,5627
0500000US12121,12121,"Suwannee County, Florida",20990,4589
0500000US12123,12123,"Taylor County, Florida",30507,2683
0500000US12125,12125,"Union County, Florida",24750,11838
0500000US12127,12127,"Volusia County, Florida",26579,1141
0500000US12129,12129,"Wakulla County, Florida",56440,6588
0500000US12131,12131,"Walton County, Florida",23025,4187
0500000US12133,12133,"Washington County, Florida",27927,15730
0500000US13001,13001,"Appling County, Georgia",32083,9139
0500000US13003,13003,"Atkinson County, Georgia",23913,6273
0500000US13005,13005,"Bacon County, Georgia",28056,13712
0500000US13007,13007,"Baker County, Georgia",25893,6450
0500000US13009,13009,"Baldwin County, Georgia",23924,1837
0500000US13011,13011,"Banks County, Georgia",34537,39538
0500000US13013,13013,"Barrow County, Georgia",42195,5001
0500000US13015,13015,"Bartow County, Georgia",34568,5558
0500000US13017,13017,"Ben Hill County, Georgia",18370,4182
0500000US13019,13019,"Berrien County, Georgia",25505,9196
0500000US13021,13021,"Bibb County, Georgia",25221,942
0500000US13023,13023,"Bleckley County, Georgia",14971,4654
0500000US13025,13025,"Brantley County, Georgia",44792,27205
0500000US13027,13027,"Brooks County, Georgia",18596,4736
0500000US13029,13029,"Bryan County, Georgia",56486,15609
0500000US13031,13031,"Bulloch County, Georgia",24677,2812
0500000US13033,13033,"Burke County, Georgia",19837,2160
0500000US13035,13035,"Butts County, Georgia",36055,9124
0500000US13037,13037,"Calhoun County, Georgia",23072,4081
0500000US13039,13039,"Camden County, Georgia",37687,6798
0500000US13043,13043,"Candler County, Georgia",22161,2976
0500000US13045,13045,"Carroll County, Georgia",33192,3163
0500000US13047,13047,"Catoosa County, Georgia",47835,13280
0500000US13049,13049,"Charlton County, Georgia",31786,19485
0500000US13051,13051,"Chatham County, Georgia",34515,1279
0500000US13053,13053,"Chattahoochee County, Georgia",52112,13688
0500000US13055,13055,"Chattooga County, Georgia",24301,7497
0500000US13057,13057,"Cherokee County, Georgia",63532,7439
0500000US13059,13059,"Clarke County, Georgia",24823,2267
0500000US13061,13061,"Clay County, Georgia",14904,4316
0500000US13063,13063,"Clayton County, Georgia",41292,1143
0500000US13065,13065,"Clinch County, Georgia",14667,5799
0500000US13067,13067,"Cobb County, Georgia",49287,1799
0500000US13069,13069,"Coffee County, Georgia",22842,4856
0500000US13071,13071,"Colquitt County, Georgia",20220,2411
0500000US13073,13073,"Columbia County, Georgia",59848,5080
0500000US13075,13075,"Cook County, Georgia",27717,6094
0500000US13077,13077,"Coweta County, Georgia",37345,5147
0500000US13079,13079,"Crawford County, Georgia",31680,7414
0500000US13081,13081,"Crisp County, Georgia",18174,2419
0500000US13083,13083,"Dade County, Georgia",-,**
0500000US13085,13085,"Dawson County, Georgia",-,**
0500000US13087,13087,"Decatur County, Georgia",21382,2871
0500000US13089,13089,"DeKalb County, Georgia",41523,915
0500000US13091,13091,"Dodge County, Georgia",23355,5355
0500000US13093,13093,"Dooly County, Georgia",25400,4873
0500000US13095,13095,"Dougherty County, Georgia",25280,1287
0500000US13097,13097,"Douglas County, Georgia",48075,3824
0500000US13099,13099,"Early County, Georgia",21901,3622
0500000US13101,13101,"Echols County, Georgia",28036,34241
0500000US13103,13103,"Effingham County, Georgia",39421,11373
0500000US13105,13105,"Elbert County, Georgia",24700,6001
0500000US13107,13107,"Emanuel County, Georgia",23742,2455
0500000US13109,13109,"Evans County, Georgia",35461,10344
0500000US13111,13111,"Fannin County, Georgia",-,**
0500000US13113,13113,"Fayette County, Georgia",83396,7009
0500000US13115,13115,"Floyd County, Georgia",26337,3678
0500000US13117,13117,"Forsyth County, Georgia",72967,10919
0500000US13119,13119,"Franklin County, Georgia",27321,15839
