,id,mean_income,year
751,18109,64389,10
752,18111,61431,10
753,18113,52910,10
754,18115,63983,10
755,18117,47618,10
756,18119,51768,10
757,18121,51515,10
758,18123,52147,10
759,18125,48906,10
760,18127,72544,10
761,18129,67756,10
762,18131,52837,10
763,18133,58159,10
764,18135,48401,10
765,18137,57418,10
766,18139,55500,10
767,18141,59204,10
768,18143,49126,10
769,18145,67357,10
770,18147,61166,10
771,18149,45499,10
772,18151,57580,10
773,18153,52447,10
774,18155,53703,10
775,18157,56666,10
776,18159,57603,10
777,18161,48669,10
778,18163,56599,10
779,18165,53996,10
780,18167,51713,10
781,18169,50813,10
782,18171,59527,10
783,18173,79457,10
784,18175,49118,10
785,18177,52535,10
786,18179,58853,10
787,18181,55461,10
788,18183,61179,10
789,19001,53911,10
790,19003,53982,10
791,19005,52496,10
792,19007,45614,10
793,19009,55205,10
794,19011,63429,10
795,19013,57080,10
796,19015,63003,10
797,19017,66464,10
798,19019,60152,10
799,19021,54825,10
800,19023,58058,10
801,19025,53148,10
802,19027,59057,10
803,19029,49527,10
804,19031,59795,10
805,19033,56743,10
806,19035,53811,10
807,19037,52634,10
808,19039,57908,10
809,19041,57563,10
810,19043,52737,10
811,19045,56490,10
812,19047,53979,10
813,19049,84352,10
814,19051,58318,10
815,19053,47477,10
816,19055,54704,10
817,19057,53117,10
818,19059,62169,10
819,19061,62333,10
820,19063,58156,10
821,19065,51590,10
822,19067,49676,10
823,19069,53761,10
824,19071,55684,10
825,19073,53579,10
826,19075,65369,10
827,19077,62908,10
828,19079,58579,10
829,19081,54295,10
830,19083,56786,10
831,19085,58635,10
832,19087,57595,10
833,19089,53071,10
834,19091,56667,10
835,19093,54089,10
836,19095,65100,10
837,19097,54347,10
838,19099,56232,10
839,19101,55912,10
840,19103,68359,10
841,19105,58063,10
842,19107,51067,10
843,19109,63675,10
844,19111,51973,10
845,19113,68084,10
846,19115,54503,10
847,19117,48447,10
848,19119,55855,10
849,19121,67376,10
850,19123,53519,10
851,19125,64039,10
852,19127,56192,10
853,19129,68896,10
854,19131,55065,10
855,19133,50924,10
856,19135,50514,10
857,19137,49572,10
858,19139,61079,10
859,19141,58127,10
860,19143,54481,10
861,19145,51524,10
862,19147,53680,10
863,19149,70637,10
864,19151,51233,10
865,19153,71821,10
866,19155,59390,10
867,19157,61180,10
868,19159,53127,10
869,19161,54801,10
870,19163,66350,10
871,19165,53464,10
872,19167,59741,10
873,19169,62631,10
874,19171,57459,10
875,19173,50128,10
876,19175,48268,10
877,19177,48563,10
878,19179,52952,10
879,19181,75749,10
880,19183,59007,10
881,19185,43504,10
882,19187,52951,10
883,19189,52261,10
884,19191,61074,10
885,19193,56245,10
886,19195,63014,10
887,19197,54085,10
888,20001,48955,10
889,20003,51076,10
890,20005,53804,10
891,20007,48273,10
892,20009,57401,10
893,20011,47050,10
894,20013,46297,10
895,20015,70988,10
896,20017,51835,10
897,20019,48636,10
898,20021,49620,10
899,20023,41657,10
900,20025,56209,10
901,20027,58570,10
902,20029,43221,10
903,20031,58379,10
904,20033,48758,10
905,20035,52501,10
906,20037,48154,10
907,20039,40963,10
908,20041,55096,10
909,20043,53113,10
910,20045,62266,10
911,20047,53462,10
912,20049,43620,10
913,20051,57186,10
914,20053,51953,10
915,20055,62412,10
916,20057,54634,10
917,20059,56365,10
918,20061,54202,10
919,20063,52274,10
920,20065,56272,10
921,20067,67274,10
922,20069,62378,10
923,20071,73845,10
924,20073,47003,10
925,20075,48938,10
926,20077,50537,10
927,20079,57945,10
928,20081,60034,10
929,20083,50256,10
930,20085,59847,10
931,20087,64529,10
932,20089,49047,10
933,20091,95218,10
934,20093,55718,10
935,20095,53746,10
936,20097,49841,10
937,20099,51037,10
938,20101,56015,10
939,20103,72117,10
940,20105,49961,10
941,20107,53114,10
942,20109,49030,10
943,20111,45802,10
944,20113,66479,10
945,20115,52157,10
946,20117,49992,10
947,20119,60635,10
948,20121,68997,10
949,20123,52848,10
950,20125,50346,10
951,20127,54032,10
952,20129,59285,10
953,20131,56918,10
954,20133,46300,10
955,20135,61359,10
956,20137,46195,10
957,20139,56134,10
958,20141,49344,10
959,20143,57943,10
960,20145,48185,10
961,20147,50126,10
962,20149,66546,10
963,20151,56120,10
964,20153,50410,10
965,20155,53427,10
966,20157,53455,10
967,20159,48063,10
968,20161,52196,10
969,20163,51805,10
970,20165,49793,10
971,20167,50052,10
972,20169,57512,10
973,20171,67843,10
974,20173,63402,10
975,20175,53701,10
976,20177,60870,10
977,20179,55879,10
978,20181,52302,10
979,20183,49919,10
980,20185,53612,10
981,20187,56002,10
982,20189,57753,10
983,20191,58980,10
984,20193,58135,10
985,20195,50518,10
986,20197,57163,10
987,20199,54344,10
988,20201,47026,10
989,20203,53531,10
990,20205,45245,10
991,20207,50150,10
992,20209,49058,10
993,21001,39465,10
994,21003,41532,10
995,21005,61841,10
996,21007,55218,10
997,21009,49615,10
998,21011,38941,10
999,21013,36482,10
1000,21015,77789,10
1001,21017,51260,10
1002,21019,53987,10
1003,21021,57689,10
1004,21023,48605,10
1005,21025,36737,10
1006,21027,46749,10
1007,21029,60440,10
1008,21031,42208,10
1009,21033,46295,10
1010,21035,50858,10
1011,21037,66869,10
1012,21039,41615,10
1013,21041,54880,10
1014,21043,45759,10
1015,21045,36338,10
1016,21047,47160,10
1017,21049,58245,10
1018,21051,33904,10
1019,21053,33799,10
1020,21055,45988,10
1021,21057,35619,10
1022,21059,54359,10
1023,21061,45736,10
1024,21063,34786,10
1025,21065,39303,10
1026,21067,66313,10
1027,21069,44541,10
1028,21071,39310,10
1029,21073,62316,10
1030,21075,40221,10
1031,21077,47950,10
1032,21079,47414,10
1033,21081,55016,10
1034,21083,49345,10
1035,21085,43470,10
1036,21087,51936,10
1037,21089,53133,10
1038,21091,50794,10
1039,21093,59315,10
1040,21095,38923,10
1041,21097,48961,10
1042,21099,42744,10
1043,21101,53834,10
1044,21103,52393,10
1045,21105,44972,10
1046,21107,51498,10
1047,21109,32884,10
1048,21111,62612,10
1049,21113,64302,10
1050,21115,46920,10
1051,21117,68247,10
1052,21119,40417,10
1053,21121,35052,10
1054,21123,47998,10
1055,21125,50529,10
1056,21127,41358,10
1057,21129,33222,10
1058,21131,35369,10
1059,21133,43293,10
1060,21135,39602,10
1061,21137,41098,10
1062,21139,50229,10
1063,21141,47841,10
1064,21143,48836,10
1065,21145,57664,10
1066,21147,31517,10
1067,21149,51780,10
1068,21151,55323,10
1069,21153,36653,10
1070,21155,48830,10
1071,21157,54342,10
1072,21159,38567,10
1073,21161,55642,10
1074,21163,51186,10
1075,21165,39041,10
1076,21167,57553,10
1077,21169,41514,10
1078,21171,37012,10
1079,21173,49582,10
1080,21175,51300,10
1081,21177,47015,10
1082,21179,56305,10
1083,21181,46611,10
1084,21183,46711,10
1085,21185,99885,10
1086,21187,51732,10
1087,21189,30654,10
1088,21191,51627,10
1089,21193,47751,10
1090,21195,45360,10
1091,21197,40800,10
1092,21199,46874,10
1093,21201,37805,10
1094,21203,39457,10
1095,21205,47304,10
1096,21207,40759,10
1097,21209,70091,10
1098,21211,72724,10
1099,21213,51524,10
1100,21215,68903,10
1101,21217,43780,10
1102,21219,46190,10
1103,21221,55619,10
1104,21223,54172,10
1105,21225,48931,10
1106,21227,58856,10
1107,21229,53087,10
1108,21231,37206,10
1109,21233,48624,10
1110,21235,40624,10
1111,21237,28594,10
1112,21239,70634,10
1113,22001,48844,10
1114,22003,48655,10
1115,22005,75378,10
1116,22007,55740,10
1117,22009,44541,10
1118,22011,56413,10
1119,22013,46123,10
1120,22015,65261,10
1121,22017,55700,10
1122,22019,60519,10
1123,22021,51862,10
1124,22023,68098,10
1125,22025,45676,10
1126,22027,44749,10
1127,22029,41061,10
1128,22031,51433,10
1129,22033,66495,10
1130,22035,51241,10
1131,22037,50664,10
1132,22039,47395,10
1133,22041,47915,10
1134,22043,51162,10
1135,22045,55037,10
1136,22047,56858,10
1137,22049,48365,10
1138,22051,65718,10
1139,22053,53020,10
1140,22055,66988,10
1141,22057,61912,10
1142,22059,53019,10
1143,22061,52420,10
1144,22063,64125,10
1145,22065,39186,10
1146,22067,40531,10
1147,22069,46013,10
1148,22071,59952,10
1149,22073,56539,10
1150,22075,66647,10
1151,22077,54116,10
1152,22079,56985,10
1153,22081,54671,10
1154,22083,48171,10
1155,22085,50503,10
1156,22087,50517,10
1157,22089,72574,10
1158,22091,42706,10
1159,22093,64822,10
1160,22095,60248,10
1161,22097,46614,10
1162,22099,55194,10
1163,22101,52052,10
1164,22103,78154,10
1165,22105,52818,10
1166,22107,39876,10
1167,22109,62903,10
1168,22111,51335,10
1169,22113,56760,10
1170,22115,52584,10
1171,22117,43635,10
1172,22119,47106,10
1173,22121,57669,10
1174,22123,45964,10
1175,22125,60636,10
1176,22127,42371,10
1177,23001,54921,10
1178,23003,46480,10
1179,23005,73475,10
1180,23007,49662,10
1181,23009,61136,10
1182,23011,58064,10
1183,23013,58266,10
1184,23015,62970,10
1185,23017,50743,10
1186,23019,55013,10
1187,23021,43317,10
1188,23023,63168,10
1189,23025,48700,10
1190,23027,51939,10
1191,23029,44320,10
1192,23031,66044,10
1193,24001,51700,10
1194,24003,102477,10
1195,24005,83547,10
1196,24009,103462,10
1197,24011,65469,10
1198,24013,94096,10
1199,24015,77092,10
1200,24017,100574,10
1201,24019,59850,10
1202,24021,95320,10
1203,24023,58089,10
1204,24025,89690,10
1205,24027,123234,10
1206,24029,70756,10
1207,24031,125557,10
1208,24033,85275,10
1209,24035,96495,10
1210,24037,93122,10
1211,24039,51529,10
1212,24041,89387,10
1213,24043,67528,10
1214,24045,65674,10
1215,24047,72237,10
1216,24510,56342,10
1217,25001,78542,10
1218,25003,64946,10
1219,25005,70090,10
1220,25007,86055,10
1221,25009,86047,10
1222,25011,63560,10
1223,25013,62266,10
1224,25015,74471,10
1225,25017,102258,10
